kodas;ROD_KOD;VLST_KODAS2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4
X00620;1043;SE;;;;;;;;;;128;;;;;;;;;;;;;;;;
X00620;1050;EE;;;;;;;;;510;;;;;;;;;;;;;;;;;
X00620;1050;SE;1211;1211;1209;1209;1301;1311;;;;;;;;;;;;;;;;;;;;
X00620;1210;NL;;;;;447;685;;;;;;;;;;;;;;;;;;;;
X00620;1220;AT;;;;;;1861;;;;;;;;;;;;;;;;;;;;
X00620;1220;NL;;;;451;237;1;;;;;;;;;;;;;;;;;;;;
X00620;1230;AT;;;;;;1860;;;;;;;;;;;;;;;;;;;;
X00620;1230;NL;;;;;;686;;;;;;;;;;;;;;;;;;;;
X00620;1250;AT;;;;;;0;;;;;;;;;;;;;;;;;;;;
X00620;1250;NL;104;104;;447;685;;;;;;;;;;;;;;;;;;;;;
X00620;1260;CZ;;;8;8;8;8;;;;;;;;;;;;;;;;;;;;
X00620;1260;EE;;;244;244;244;244;;;;;;;;;;;;;;;;;;;;
X00620;1260;PL;;;116;116;116;116;;;;;;;;;;;;;;;;;;;;
X00620;1260;SE;;;52;52;52;52;;;;;;;;;;;;;;;;;;;;
X00620;1280;CZ;;;8;8;8;;;;;;;;;;;;;;;;;;;;;
X00620;1280;EE;;;244;244;244;211;;;;;;;;;;;;;;;;;;;;
X00620;1280;HU;;;;;;24;;;;;;;;;;;;;;;;;;;;
X00620;1280;PL;;;116;116;116;87;;;;;;;;;;;;;;;;;;;;
X00620;1280;SE;;;52;52;52;106;;;;;;;;;;;;;;;;;;;;
X00620;1350;NL;;;;3;5;;;;;;;;;;;;;;;;;;;;;
X00620;2260;DE;;;;;;;;;;;19;;;;;;;;;;;;;;;
X00620;2270;EE;;;;;;;;;;;-1;;;;;;;;;;;;;;;
X00620;2273;EE;;;;;;;;;;;-1;;;;;;;;;;;;;;;
X00620;2280;DE;;;;;;;;;;19;;;;;;;;;;;;;;;;
X00620;2280;EE;;;;;;0;;;;;;;;;;;;;;;;;;;;
X00620;2280;LV;;;;;;1;;;;;;;;;;;;;;;;;;;;
X00620;3030;SE;122;;;;;;;;;;;;;;;;;;;;;;;;;
X00621;1000;PL;;;228;;;;275;275;275;275;;;;;;;;;;;;;;;;
X00621;1030;PL;;209;;47;;;;;;30;;;;;;;;;;;;;;;;
X00621;1050;PL;20;229;228;275;275;275;275;275;275;305;;;;;;;;;;;;;;;;
X00621;1260;PL;;;83;83;83;83;21;21;10,5;;;;;;;;;;;;;;;;;
X00621;1280;PL;;;83;83;83;21;21;10,5;;;;;;;;;;;;;;;;;;
X00621;3030;PL;;209;;;;;;;;;;;;;;;;;;;;;;;;
X00622;1000;LV;;;779;;;;838;838;921;921;;;;;;;;;;;;;;;;
X00622;1030;LV;;;59;;;;;83;;;;;;;;;;;;;;;;;;
X00622;1040;LV;;;0;;;;;;;;;;;;;;;;;;;;;;;
X00622;1050;LV;779;779;838;838;838;838;838;921;921;921;;;;;;;;;;;;;;;;
X00623;10;CY;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00623;1043;CY;;;;;;;;;;1;;;502;;;;;;;;;;;;;
X00623;20;CY;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00623;3000;LV;;;;;;;;;;;;;;;35;;;;35;35;;;;;;
X00623;3030;CY;-29;-55;;;;;;;;;;;;;;;;;;;;;;;;
X00623;3050;LV;;;;;;;;;;;;;;;35;;;;35;35;;;;;;
X00623;3160;LV;;;;4;4;4;;;;;;;;;;;;;;;;;;;;
X00623;3200;LV;3;3;4;4;4;4;;;;;;;;;;;;;;;;;;;;
X00624;1000;DK;;;-35;;;;-51;-59;-59;-59;;;;;;;;;;;;;;;;
X00624;1030;DK;;;;;-15;;-8;;;;;;;;;;;;;;;;;;;
X00624;1040;DK;;;;;;0;;;;;;;;;;;;;;;;;;;;
X00624;1050;DK;-35;-35;-35;-35;-50;-51;-59;-59;-59;-59;;;;;;;;;;;;;;;;
X00625;1000;CH;;;-160;;;;;;;;;;;;;;;;;;;;;;;
X00625;1020;CH;;;160;;;;;;;;;;;;;;;;;;;;;;;
X00625;1030;CH;0;;;;;;;;;;;;;;;;;;;;;;;;;
X00625;1050;CH;-159;-159;;;;;;;;;;;;;;;;;;;;;;;;
X00625;1160;CH;;;;89;89;89;;;;;;;;;;;;;;;;;;;;
X00625;1160;RO;;;;3;3;3;;;;;;;;;;;;;;;;;;;;
X00625;1200;CH;90;90;89;89;89;89;;;;;;;;;;;;;;;;;;;;
X00625;1200;CZ;;3;;;;;;;;;;;;;;;;;;;;;;;;
X00625;1200;RO;3;;3;3;3;3;;;;;;;;;;;;;;;;;;;;
X00625;1350;CH;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X00625;3030;CH;0;;;;;;;;;;;;;;;;;;;;;;;;;
X00626;10;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00626;1031;NL;;;5;8;6;5;;;;;;;;;;;;;;;;;;;;
X00626;1040;NL;;;;28;;-88;-88;;;-1;-45;-194;;;;;;;;;;;;;;
X00626;1043;NL;;;;;;;-88;;;-1;-45;-194;;;;;;;;;;;;;;
X00626;20;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00626;2280;NL;;;185;;;;;;;;;;;;;;;;;;;;;;;
X00626;3030;NL;14;17;;;;;;;;;;;;;;;;;;;;;;;;
X00627;10;DK;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00627;1040;DK;;;;14;;-13;-13;;;;-12;-58;;;;;;;;;;;;;;
X00627;1043;DK;;;;;;;-13;;;;-12;-58;;;;;;;;;;;;;;
X00627;1210;DK;;;;54;54;54;;;;;;;;;;;;;;;;;;;;
X00627;1250;DK;55;55;54;54;54;54;;;;;;;;;;;;;;;;;;;;
X00627;1273;DK;;;;;;;-25;;;;;;;;;;;;;;;;;;;
X00627;1280;DK;;;;293;;;;;;;;;;;;;;;;;;;;;;
X00627;1350;DK;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X00627;20;DK;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00627;3000;BY;;;;;;;;;;;;;;;3;;;;3;;;;3;;;
X00627;3030;DK;-38;70;;;;;;;;;;;;;;;;;;;;;;;;
X00627;3050;BY;;;;;;;;;;;;;;;3;;;;3;;;;3;;;
X00628;10;SE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00628;1030;SE;;;;;;;;;;;;;;;;;;;;;;;;460;;
X00628;1040;SE;;;1;;;-667;-652;;;-1;;;;;;;;;;;;;;;;
X00628;1043;SE;;;;;;;-652;;;-1;;;;;;;;;;;;;;;;
X00628;1280;NL;;;;;;;;;;;;;;;;;;;;;;;;1;;
X00628;1280;SI;;;;;;;;;;;;;;;;;;;;;;;;64;;
X00628;20;SE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00628;2280;BY;;;;;;;;;;;;;;;;;;;;;;;;44;;
X00628;2280;EE;;;;;;;;;;;;;;;;;;;;;;;;1;;
X00628;2280;LV;;;;;;;;;;;;;;;;;;;;;;;;1;;
X00628;3030;SE;64;217;;;;;;;;;;;;;;;;;;;;;;;;
X00629;10;US;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00629;1040;US;;;;;;0;;;;;;;;;;;;;;;;;;;;
X00629;20;US;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00629;2260;US;;;;;;;;;;;1;;;;;;;;;;;;;;;
X00629;2280;US;;;;;;;;;;1;;;;;;;;;;;;;;;;
X00629;3030;US;-397;933;;;;;;;;;;;;;;;;;;;;;;;;
X00630;10;DK;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00630;1040;DK;;;-1527;;;;277;;;250;-24;;;;;;;;;;;;179;;;
X00630;1043;DK;;;;;;;277;;;250;-24;;;;;;;;;;;;;;;
X00630;20;DK;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00630;3030;DK;1480;1683;;;;;;;;;;;;;;;;;;;;;;;;
X00631;1000;SE;;;225;;;;307;307;307;400;;;;;;;;;;;;;;;;
X00631;1030;SE;;29;;;;82;;;93;;;;;;;;;;;;;;;;;
X00631;1050;SE;197;226;225;225;225;307;307;307;400;400;;;;;;;;;;;;;;;;
X00631;1260;DK;;;8;8;8;8;9;9;9;9;9;;;;;;;;;;;;;;;
X00631;1260;GB;;;55;55;55;55;109;109;140,5;172;172;;;;;;;;;;;;;;;
X00631;1260;LV;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;
X00631;1260;PL;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;
X00631;1260;SE;;;50;50;50;50;63;63;69;75;75;;;;;;;;;;;;;;;
X00631;1260;US;;;27;27;27;27;;;29,5;59;59;;;;;;;;;;;;;;;
X00631;1270;GB;;;;;;;;;-2;;;;;;;;;;;;;;;;;
X00631;1270;SE;;;;;;;;;-1;;;;;;;;;;;;;;;;;
X00631;1273;GB;;;;;;;;;-2;;;;;;;;;;;;;;;;;
X00631;1273;SE;;;;;;;;;-1;;;;;;;;;;;;;;;;;
X00631;1280;DK;;;8;8;8;9;9;9;9;9;;;;;;;;;;;;;;;;
X00631;1280;GB;;;55;55;55;109;109;140,5;172;172;;;;;;;;;;;;;;;;
X00631;1280;LV;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;
X00631;1280;PL;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;
X00631;1280;SE;;;50;50;50;63;63;69;75;75;;;;;;;;;;;;;;;;
X00631;1280;US;;;27;27;27;;;29,5;59;59;;;;;;;;;;;;;;;;
X00631;2260;DE;;;;3;3;3;3;3;1,5;;;;;;;;;;;;;;;;;
X00631;2260;DK;;;94;176;176;176;176;176;170,5;165;165;;;;;;;;;;;;;;;
X00631;2260;EE;;;12;50;50;50;50;50;56,5;63;63;;;;;;;;;;;;;;;
X00631;2260;GB;;;11;19;19;19;19;19;21;23;23;;;;;;;;;;;;;;;
X00631;2260;LV;;;;45;45;45;45;45;68,5;92;92;;;;;;;;;;;;;;;
X00631;2260;SE;;;25;21;21;21;21;21;49,5;78;78;;;;;;;;;;;;;;;
X00631;2260;US;;;11;18;18;18;18;18;14,5;11;11;;;;;;;;;;;;;;;
X00631;2280;DE;;;3;3;3;3;3;1,5;;;;;;;;;;;;;;;;;;
X00631;2280;DK;;;176;176;176;176;176;170,5;165;165;;;;;;;;;;;;;;;;
X00631;2280;EE;;;50;50;50;50;50;56,5;63;63;;;;;;;;;;;;;;;;
X00631;2280;GB;;;19;19;19;19;19;21;23;23;;;;;;;;;;;;;;;;
X00631;2280;LV;;;45;45;45;45;45;68,5;92;92;;;;;;;;;;;;;;;;
X00631;2280;SE;;;21;21;21;21;21;49,5;78;78;;;;;;;;;;;;;;;;
X00631;2280;US;;;18;18;18;18;18;14,5;11;11;;;;;;;;;;;;;;;;
X00631;3030;SE;;29;;;;;;;;;;;;;;;;;;;;;;;;
X00632;10;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00632;1040;EE;;;;;;;;;;-1;;;;;;;;;;;;;;;;
X00632;1043;EE;;;;;;;;;;-1;;;;;;;;;;;;;;;;
X00632;20;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00632;2260;EE;;;0;;;;;;;;5;;;;;;;;;;;;;;;
X00632;2280;EE;;;;;;;;;;5;;;;;;;;;;;;;;;;
X00632;3010;BY;;;7;;;;;;;;;;;;;;;;;;;;;;;
X00632;3030;EE;32;87;;;;;;;;;;;;;;;;;;;;;;;;
X00632;3050;BY;;;7;7;7;7;;;;;;;;;;;;;;;;;;;;
X00633;10;DK;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00633;1040;DK;;;;52;;-52;-52;;;;-183;;;;;;;;;;;;;;;
X00633;1043;DK;;;;;;;-52;;;;-183;;;;;;;;;;;;;;;
X00633;1260;DE;;;;;;;;;;;1001;;;;;;;;;;;;;;;
X00633;1260;DK;;;;;;;;;;;1633;;;;;;;;;;;;;;;
X00633;1260;PL;;;;;;;;;;;10;;;;;;;;;;;;;;;
X00633;1280;DE;;;;;;;;;;1001;;;;;;;;;;;;;;;;
X00633;1280;DK;;;;;;;;;;1633;;;;;;;;;;;;;;;;
X00633;1280;PL;;;;;;;;;;10;;;;;;;;;;;;;;;;
X00633;20;DK;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00633;2160;DK;;;;3142;4021;4021;;;;;;;;;;;;;;;;;;;;
X00633;2170;DK;;;4045;2641;;;;;;;;;;;;;;;;;;;;;;
X00633;2180;DK;;;3782;1762;;;;;;;;;;;;;;;;;;;;;;
X00633;2200;DK;226;;3142;4021;4021;4021;;;;;;;;;;;;;;;;;;;;
X00633;2280;DK;;;3142;;;;;;;;;;;;;;;;;;;;;;;
X00633;2350;DK;;;47;61;62;62;;;;;;;;;;;;;;;;;;;;
X00633;3000;DE;;;;;;;;;;200;;;;;;;;;;;;;;;;
X00633;3010;DE;;;;;;;;;200;;;;;;;;;;;;;;;;;
X00633;3030;DE;;;;;;;;;;;;;;;;;;;-41;;;;;;;
X00633;3030;DK;301;174;;;;;;;;;;;;;;;;;;;;;;;;
X00633;3030;PL;35;35;;;;;;;;;;;;;;;;;;;;;;;;
X00633;3040;DE;;;;;;;;;;;-181;;;;;;;;;;;;;;;
X00633;3040;PL;;;;1561;;-49;641;;;;-453;;;;;;;;;;;;;;;
X00633;3043;DE;;;;;;;;;;;-181;;;;;;;;;;;;;;;
X00633;3043;PL;;;;;;;641;;;;-453;;;;;;;;;;;;;;;
X00633;3050;DE;;;;;;;;;200;200;;;;;;;;;;;;;;;;
X00634;10;CY;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00634;1040;CY;;;;;;;89;;;-1;-57;;;;;;;;;;;;;;;
X00634;1043;CY;;;;;;;89;;;-1;-57;;;;;;;;;;;;;;;
X00634;20;CY;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00634;2260;EE;;;;;;;;;;;54;;;;;;;;;;;;;;;
X00634;2260;LV;;;;;;;;;;;30;;;;;;;;;;;;;;;
X00634;2280;EE;;;;;;;;;;54;;;;;;;;;;;;;;;;
X00634;2280;LV;;;;;;;;;;30;;;;;;;;;;;;;;;;
X00634;3030;CY;6;23;;;;;;;;;;;;;;;;;;;;;;;;
X00635;1050;NL;669;669;;;;;;;;;;;;;;;;;;;;;;;;
X00635;1260;EE;;;2;2;2;2;;;;;;;;;;;;;;;;;;;;
X00635;1260;LV;;;86;86;86;86;;;;;;;;;;;;;;;;;;;;
X00635;1280;EE;;;2;2;2;;;;;;;;;;;;;;;;;;;;;
X00635;1280;LV;;;86;86;86;;;;;;;;;;;;;;;;;;;;;
X00636;1000;DK;;;478;478;478;836;876;876;876;776;;;;;;;;;;;;;;;;
X00636;1030;DK;;;;;358;40;;;;383;;;;;;;;;;;;;;;;
X00636;1031;DK;;;;;;;;;100;;;;;;;;;;;;;;;;;
X00636;1050;DK;478;478;478;478;836;876;876;876;776;1159;;;;;;;;;;;;;;;;
X00636;1160;DK;;;;301;99;;;;;;;;;;;;;;;;;;;;;
X00636;1170;DK;;;1;1;;;;;;;;;;;;;;;;;;;;;;
X00636;1180;DK;;;232;203;99;;;;;;;;;;;;;;;;;;;;;
X00636;1200;DK;820;820;301;99;;;;;;;;;;;;;;;;;;;;;;
X00636;1260;DK;;;277;;;;272;272;137,5;3;3;;;;;;;;;;;;;;;
X00636;1280;DK;;;;;;272;272;137,5;3;3;;;;;;;;;;;;;;;;
X00636;1350;DK;;;1;0;;;;;;;;;;;;;;;;;;;;;;
X00636;2260;DK;;;1;;;;3;3;1,5;;;;;;;;;;;;;;;;;
X00636;2280;DK;;;;;;3;3;1,5;;;;;;;;;;;;;;;;;;
X00637;10;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00637;1040;NL;;;-4752;;;-954;;;;;163;;;;;;;;;;;;;;;
X00637;1043;NL;;;;;;;-1951;;;;163;;;;;;;;;;;;;;;
X00637;1260;RU;;;;;;;;;;;779;;;;;;;;;;;;;;;
X00637;1270;RU;;;;;;;;;;;-779;;;;;;;;;;;;;;;
X00637;1273;RU;;;;;;;;;;;-779;;;;;;;;;;;;;;;
X00637;20;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00637;2210;CH;;;;1500;1500;1500;;;;;;;;;;;;;;;;;;;;
X00637;2250;CH;;;1500;1500;1500;1500;;;;;;;;;;;;;;;;;;;;
X00637;2260;CH;;;67;;;;;;;;;;;;;;;;;;;;;;;
X00637;2260;GR;;;3976;;;;;;;;;;;;;;;;;;;;;;;
X00637;2260;KZ;;;405;;;;;;;;;;;;;;;;;;;;;;;
X00637;2280;GR;;;6185;;;;;;;;;;;;;;;;;;;;;;;
X00637;2350;CH;;;5;5;5;5;;;;;;;;;;;;;;;;;;;;
X00637;3030;NL;-374;3835;;;;;;;;;;;;;;;;;;;;;;;;
X00638;1000;CY;;;-399;;;;-465;-465;;;;;;;;;;;;;;;;;;
X00638;1030;CY;;;;-66;;;;;;;;;;;;;;;;;;;;;;
X00638;1040;CY;;;;;;;;465;;;;;;;;;;;;;;;;;;
X00638;1043;CY;;;;;;;;465;;;;;;;;;;;;;;;;;;
X00638;1050;CY;-330;-330;-399;-465;-465;-465;-465;;;;;;;;;;;;;;;;;;;
X00638;1260;GB;;;529;529;529;529;586;586;293;;;;;;;;;;;;;;;;;
X00638;1280;GB;;;529;529;529;586;586;293;;;;;;;;;;;;;;;;;;
X00639;1000;LV;;;54;;;;44;43;43;43;;;;;;;;;;;;;;;;
X00639;1030;LV;14;;1;;;;7;;;;;;;;;;;;;;;;;;;
X00639;1031;LV;;;11;;;;8;;;;;;;;;;;;;;;;;;;
X00639;1050;LV;55;55;44;44;44;44;43;43;43;43;;;;;;;;;;;;;;;;
X00639;3030;LV;14;;;;;;;;;;;;;;;;;;;;;;;;;
X00640;1000;CH;;;205;;;;255;255;255;305;;;;;;;;;;;;;;;;
X00640;1030;CH;;23;;;50;;;;50;;;;;;;;;;;;;;;;;
X00640;1050;CH;182;206;205;205;255;255;255;255;305;305;;;;;;;;;;;;;;;;
X00640;3030;CH;;23;;;;;;;;;;;;;;;;;;;;;;;;
X00641;1000;GB;;;536;;;;721;721;721;721;;;;;;;;;;;;;;;;
X00641;1020;GB;;;;;724;;;;;;;;;;;;;;;;;;;;;
X00641;1030;GB;;;;;;185;;;;138;;;;;;;;;;;;;;;;
X00641;1040;GB;;;;;724;;;;;;;;;;;;;;;;;;;;;
X00641;1050;GB;536;536;536;536;536;721;721;721;721;859;;;;;;;;;;;;;;;;
X00641;1200;GB;101;;;;;;;;;;;;;;;;;;;;;;;;;
X00642;1000;DE;;;732;;;;597;597;507;507;;;;;;;;;;;;;;;;
X00642;1030;DE;;;;140;;;;142;;;;;;;;;;;;;;;;;;
X00642;1031;DE;;;;275;;;;;;;;;;;;;;;;;;;;;;
X00642;1040;DE;;;;;;;;-232;;;;;;;;;;;;;;;;;;
X00642;1043;DE;;;;;;;;-232;;;;;;;;;;;;;;;;;;
X00642;1050;DE;733;733;732;597;597;597;597;507;507;507;;;;;;;;;;;;;;;;
X00642;1260;CZ;;;15;;;;;;;;;;;;;;;;;;;;;;;
X00642;1260;DE;;;393;290;290;290;194;194;199,5;205;405;;;;;;;;;;;;;;;
X00642;1260;EE;;;0;;;;;;;;;;;;;;;;;;;;;;;
X00642;1280;DE;;;290;290;290;194;194;199,5;205;405;;;;;;;;;;;;;;;;
X00643;1160;DK;;;;136;134;129;;;;;;;;;;;;;;;;;;;;
X00643;1200;DK;136;130;136;134;129;;;;;;;;;;;;;;;;;;;;;
X00643;1350;DK;;;2;2;2;;;;;;;;;;;;;;;;;;;;;
X00644;10;DE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00644;1031;DE;;;139;242;173;139;;;;;;;;;;;;;;;;;;;;
X00644;1040;DE;;;;;;;;;;;27;;;;;;;;;;;;;;;
X00644;1043;DE;;;;;;;;;;;27;;;;;;;;;;;;;;;
X00644;20;DE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00644;2320;DE;;;;;;;;;;;;;;;67;;;;;;;;;;;
X00644;2324;DE;;;;;;;;;;;;;;;297;;;;;;;;;;;
X00644;3030;DE;458;-162;;;;;;;;;;;;;;;;;;;;;;;;
X00645;1000;FI;;;165;;;;322;470;470;470;;;;;;;;;;;;;;;;
X00645;1030;FI;110;;156;;;;206;;;;;;;;;;;;;;;;;;;
X00645;1031;FI;;;;;;;58;;;;;;;;;;;;;;;;;;;
X00645;1050;FI;275;275;322;322;322;322;470;470;470;470;;;;;;;;;;;;;;;;
X00645;1260;FI;;;56;56;56;56;106;106;97;88;88;;;;;;;;;;;;;;;
X00645;1280;FI;;;56;56;56;106;106;97;88;88;;;;;;;;;;;;;;;;
X00645;3030;FI;110;;;;;;;;;;;;;;;;;;;;;;;;;
X00646;10;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00646;1000;EE;;;1169;;;;;;;;;;;;;;;;;;;;;;;
X00646;1030;EE;;162;;;179;;;;;;;;;;;;;;;;;;;;;
X00646;1040;EE;;;;;;;;;;;60;;;;;;;;;;;;;;;
X00646;1043;EE;;;;;;;;;;;60;;;;;;;;;;;;;;;
X00646;1050;EE;1008;1170;1169;1169;1348;1348;;;;;;;;;;;;;;;;;;;;
X00646;1260;DE;;;45;45;45;45;;;;;;;;;;;;;;;;;;;;
X00646;1260;EE;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X00646;1270;DE;;;;;;;;;;;47;;;;;;;;;;;;;;;
X00646;1270;EE;;;;;;;;;;;-1;;;;;;;;;;;;;;;
X00646;1273;DE;;;;;;;;;;;47;;;;;;;;;;;;;;;
X00646;1273;EE;;;;;;;;;;;-1;;;;;;;;;;;;;;;
X00646;1280;DE;;;45;45;45;178;;;;;;;;;;;;;;;;;;;;
X00646;1280;EE;;;1;1;1;5;;;;;;;;;;;;;;;;;;;;
X00646;20;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00646;3030;EE;;162;;;;;;;;;;;;;;;;;;;;;;;;
X00647;10;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00647;1000;EE;;;30;;;;;;;;;;;;;;;;;;;;;;;
X00647;1010;EE;;;;;61;;;;;;;;;;;;;;;;;;;;;
X00647;1030;EE;;;;;;5;;;;;;;;;;;;;;;;;;;;
X00647;1050;EE;29;29;30;30;91;96;;;;;;;;;;;;;;;;;;;;
X00647;1260;EE;;;224;224;224;224;;;;;;;;;;;;;;;;;;;;
X00647;1280;EE;;;224;224;224;90;;;;;;;;;;;;;;;;;;;;
X00647;20;EE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00647;2260;EE;;;15;15;15;15;;;;;;;;;;;;;;;;;;;;
X00647;2280;EE;;;15;15;15;15;;;;;;;;;;;;;;;;;;;;
X00648;1000;LV;;;225;;;;251;251;251;209;;;;;;;;;;;;;;;;
X00648;1030;LV;;;;26;;;;;-42;;;;;;;;;;;;;;;;;
X00648;1031;LV;;;;;;;;;;26;;;;;;;;;;;;;;;;
X00648;1050;LV;;;225;251;251;251;251;251;209;183;;;;;;;;;;;;;;;;
X00648;1260;LV;;;16;16;16;16;51;51;112;173;173;;;;;;;;;;;;;;;
X00648;1280;LV;;;16;16;16;51;51;112;173;173;;;;;;;;;;;;;;;;
X00648;2260;BY;;;6;54;54;54;54;54;86,5;119;119;;;;;;;;;;;;;;;
X00648;2260;LV;;;8;25;25;25;25;25;209,5;394;394;;;;;;;;;;;;;;;
X00648;2280;BY;;;54;54;54;54;54;86,5;119;119;;;;;;;;;;;;;;;;
X00648;2280;LV;;;25;25;25;25;25;209,5;394;394;;;;;;;;;;;;;;;;
X00648;3000;BY;;;8;;;;9;9;9;9;;;;;;;;;;;;;;;;
X00648;3030;BY;;;;;;1;;;;;;;;;;;;;;;;;;;;
X00648;3040;BY;;;;;;;;;;-9;;;;;;;;;;;;;;;;
X00648;3043;BY;;;;;;;;;;-9;;;;;;;;;;;;;;;;
X00648;3050;BY;;;;8;8;9;9;9;9;;;;;;;;;;;;;;;;;
X00649;10;FI;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00649;1040;FI;;;;;;0;;;;;;;;;;;;;;;;;;;;
X00649;20;FI;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00649;3030;FI;1770;898;;;;;;;;;;;;;;;;;;;;;;;;
X00650;1000;PL;;;14;;;;36;36;36;36;;;;;;;;;;;;;;;;
X00650;1030;PL;;;23;;;;;;;28;;;;;;;;;;;;;;;;
X00650;1040;PL;;;0;;;;;;;;;;;;;;;;;;;;;;;
X00650;1050;PL;14;14;36;36;36;36;36;36;36;64;;;;;;;;;;;;;;;;
X00651;1160;FI;;;;62;62;62;;;;;;;;;;;;;;;;;;;;
X00651;1200;FI;;;62;62;62;62;;;;;;;;;;;;;;;;;;;;
X00652;1000;NO;;;626;606;569;601;587;503;513;528;;;;;;;;;;;;;;;;
X00652;1030;NO;-6;;;;58;6;20;10;15;18;;;;;;;;;;;;;;;;
X00652;1031;NO;;;21;36;26;21;104;;;;;;;;;;;;;;;;;;;
X00652;1050;NO;626;626;606;569;601;587;503;513;528;546;;;;;;;;;;;;;;;;
X00652;1160;NO;;;;10;10;9;;;;;;;;;;;;;;;;;;;;
X00652;1200;NO;9;9;10;10;9;9;;;;;;;;;;;;;;;;;;;;
X00652;3030;NO;-6;;;;;;;;;;;;;;;;;;;;;;;;;
X00653;1020;IL;;;;;;;;;;862;;;;;;;;;;;;;;;;
X00653;1040;IL;;;;;;0;;;;;;;;;;;;;;;;;;;;
X00653;3030;IL;46;-46;;;;;;;;;;;;;;;;;;;;;;;;
X00654;1160;LV;;;;106;105;102;;;;;;;;;;;;;;;;;;;;
X00654;1200;LV;107;104;106;105;102;-2;;;;;;;;;;;;;;;;;;;;
X00655;10;RU;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00655;1031;RU;;;2;3;2;2;;;;;;;;;;;;;;;;;;;;
X00655;1040;RU;;;;78;;-78;-77;;;;70;;;;;;;;;;;;;;;
X00655;1043;RU;;;;;;;-77;;;;70;;;;;;;;;;;;;;;
X00655;20;RU;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00655;3030;RU;-14;20;;;;;;;;;;;;;;;;;;;;;;;;
X00656;10;FI;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00656;1040;FI;;;;;-71;-390;-1785;;;;;;;;;;;;;;;;;;;
X00656;1043;FI;;;;;;;-1785;;;;;;;;;;;;;;;;;;;
X00656;1280;LV;;;;;;;;;;;4;;;;;;;;;;;;;;;
X00656;20;FI;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00656;3030;FI;127;-191;;;;;;;;;;;;;;;;;;;;;;;;
X00657;1000;SE;;;534;;;;533;533;353;353;;;;;;;;;;;;;;;;
X00657;1030;SE;;475;;;462;;;283;;;;;;;;;;;;;;;;;;
X00657;1031;SE;;;;;;463;;463;;;;;;;;;;;;;;;;;;
X00657;1050;SE;61;536;534;534;996;533;533;353;353;353;;;;;;;;;;;;;;;;
X00657;1260;SE;;;275;275;275;275;17;17;26,5;36;36;;;;;;;;;;;;;;;
X00657;1280;SE;;;275;275;275;17;17;26,5;36;36;;;;;;;;;;;;;;;;
X00657;3030;SE;;475;;;;;;;;;;;;;;;;;;;;;;;;
X00658;10;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00658;1040;NL;;;;;;;;;;;-1;;;;;;;;;;;;;;;
X00658;1043;NL;;;;;;;;;;;-1;;;;;;;;;;;;;;;
X00658;20;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
